x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
30046,20.730000019073486,62.07850003242493,2.626425968860264,8.513274598937958,Infinity,Infinity,36279431,20150913,0,0,5.406056493520737,3.0027200281620026,0,0,
30047,20.703499913215637,62.08360004425049,2.6264190190160774,8.513266994377306,Infinity,Infinity,36279479,20150922,0,0,5.40606364607811,3.00272136926651,0,0,
30048,20.572800040245056,62.142500042915344,2.6264235074539592,8.513266994377306,Infinity,Infinity,36279448,20150922,0,0,5.40605902671814,3.00272136926651,0,0,
30049,20.740599989891052,62.18089985847473,2.6264013549529275,8.513274598937958,Infinity,Infinity,36279601,20150913,0,0,5.406081825494766,3.0027200281620026,0,0,
30050,20.581398963928223,62.221299052238464,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30051,20.79129981994629,62.18610095977783,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30052,16.668200135231018,57.946200132369995,2.6264159784679197,8.513274598937958,Infinity,Infinity,36279500,20150913,0,0,5.4060667753219604,3.0027200281620026,0,0,
30053,20.72189998626709,61.07509994506836,2.626420901262821,8.513266994377306,Infinity,Infinity,36279466,20150922,0,0,5.4060617089271545,3.00272136926651,0,0,
30054,20.671299934387207,62.230299949645996,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30055,20.72939908504486,54.52219915390015,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30056,20.72999906539917,62.133699893951416,2.6264088838760866,8.513274598937958,Infinity,Infinity,36279549,20150913,0,0,5.406074076890945,3.0027200281620026,0,0,
30057,20.80839991569519,62.1628999710083,2.6264300229487785,8.513274598937958,Infinity,Infinity,36279403,20150913,0,0,5.406052321195602,3.0027200281620026,0,0,
30058,20.61470091342926,62.03260099887848,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30059,20.69159996509552,62.21249997615814,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30060,20.659299850463867,62.05750000476837,2.626422493934722,8.513283048461744,Infinity,Infinity,36279455,20150903,0,0,5.406060069799423,3.002718538045883,0,0,
30061,21.090100049972534,62.53760004043579,2.626422493934722,8.513274598937958,Infinity,Infinity,36279455,20150913,0,0,5.406060069799423,3.0027200281620026,0,0,
30062,20.53629994392395,61.7771999835968,2.6264249553396017,8.513274598937958,Infinity,Infinity,36279438,20150913,0,0,5.40605753660202,3.0027200281620026,0,0,
30063,20.58899998664856,62.182600021362305,2.6264149649530406,8.513274598937958,Infinity,Infinity,36279507,20150913,0,0,5.406067818403244,3.0027200281620026,0,0,
30064,739.9247000217438,760.7326999902725,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30065,20.694200038909912,62.31920003890991,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30066,20.872699856758118,62.30469989776611,2.626420901262821,8.513274598937958,Infinity,Infinity,36279466,20150913,0,0,5.4060617089271545,3.0027200281620026,0,0,
30067,17.922999024391174,53.71449911594391,2.626417426347336,8.513266994377306,Infinity,Infinity,36279490,20150922,0,0,5.406065285205841,3.00272136926651,0,0,
30068,12.994700074195862,59.85180103778839,2.6264149649530406,8.513274598937958,Infinity,Infinity,36279507,20150913,0,0,5.406067818403244,3.0027200281620026,0,0,
30069,17.98680007457733,51.883999943733215,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30070,20.704300045967102,59.75040006637573,2.626413951438749,8.513274598937958,Infinity,Infinity,36279514,20150913,0,0,5.406068861484528,3.0027200281620026,0,0,
30071,20.6842999458313,62.116299867630005,2.626422493934722,8.513266994377306,Infinity,Infinity,36279455,20150922,0,0,5.406060069799423,3.00272136926651,0,0,
30072,20.72660005092621,62.304100036621094,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30073,20.363499999046326,62.173799991607666,2.626417426347336,8.513266994377306,Infinity,Infinity,36279490,20150922,0,0,5.406065285205841,3.00272136926651,0,0,
30074,20.67840003967285,62.09600007534027,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30075,20.703201055526733,62.13789999485016,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30076,20.728300094604492,62.242900013923645,2.6264300229487785,8.513266994377306,Infinity,Infinity,36279403,20150922,0,0,5.406052321195602,3.00272136926651,0,0,
30077,20.626199960708618,62.13629996776581,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30078,20.847399950027466,62.305099964141846,2.626422493934722,8.513274598937958,Infinity,Infinity,36279455,20150913,0,0,5.406060069799423,3.0027200281620026,0,0,
30079,20.727200031280518,62.11500000953674,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30080,20.548800110816956,62.19420003890991,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30081,20.769200086593628,62.158900022506714,2.626422493934722,8.513274598937958,Infinity,Infinity,36279455,20150913,0,0,5.406060069799423,3.0027200281620026,0,0,
30082,20.86330008506775,62.23210000991821,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30083,20.721698999404907,62.199098944664,2.626432484364241,8.513266994377306,Infinity,Infinity,36279386,20150922,0,0,5.4060497879981995,3.00272136926651,0,0,
30084,20.651198983192444,62.03949999809265,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30085,20.50660002231598,62.2132009267807,2.6264249553396017,8.513274598937958,Infinity,Infinity,36279438,20150913,0,0,5.40605753660202,3.0027200281620026,0,0,
30086,20.667199969291687,62.230000019073486,2.626417426347336,8.513274598937958,Infinity,Infinity,36279490,20150913,0,0,5.406065285205841,3.0027200281620026,0,0,
30087,20.768499970436096,62.14530003070831,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30088,20.635900020599365,62.02340006828308,2.626422493934722,8.513266994377306,Infinity,Infinity,36279455,20150922,0,0,5.406060069799423,3.00272136926651,0,0,
30089,20.667400121688843,62.153599977493286,2.6264249553396017,8.513274598937958,Infinity,Infinity,36279438,20150913,0,0,5.40605753660202,3.0027200281620026,0,0,
30090,20.66610014438629,62.331300020217896,2.626422493934722,8.513274598937958,Infinity,Infinity,36279455,20150913,0,0,5.406060069799423,3.0027200281620026,0,0,
30091,20.69119918346405,61.972599029541016,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30092,20.274800062179565,62.27690100669861,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30093,20.672199964523315,62.10529983043671,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30094,20.580401062965393,62.218000054359436,2.626432484364241,8.513266994377306,Infinity,Infinity,36279386,20150922,0,0,5.4060497879981995,3.00272136926651,0,0,
30095,20.6747989654541,62.22219896316528,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30096,20.689100861549377,62.106701016426086,2.6264235074539592,8.513274598937958,Infinity,Infinity,36279448,20150913,0,0,5.40605902671814,3.0027200281620026,0,0,
30097,20.745800018310547,62.21399998664856,2.6264249553396017,8.51325854487742,Infinity,Infinity,36279438,20150932,0,0,5.40605753660202,3.0027228593826294,0,0,
30098,20.59060001373291,62.09660005569458,2.626428430270028,8.513274598937958,Infinity,Infinity,36279414,20150913,0,0,5.406053960323334,3.0027200281620026,0,0,
30099,20.787000060081482,62.20520007610321,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30100,20.681900024414062,62.08009994029999,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30101,20.631999969482422,62.20640003681183,2.62643595930961,8.513274598937958,Infinity,Infinity,36279362,20150913,0,0,5.406046211719513,3.0027200281620026,0,0,
30102,20.532000064849854,62.150399923324585,2.626413951438749,8.513266994377306,Infinity,Infinity,36279514,20150922,0,0,5.406068861484528,3.00272136926651,0,0,
30103,20.617800116539,62.19130003452301,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30104,20.707399010658264,62.20689904689789,2.626420901262821,8.513266994377306,Infinity,Infinity,36279466,20150922,0,0,5.4060617089271545,3.00272136926651,0,0,
30105,20.796000957489014,62.12230086326599,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30106,20.74309992790222,62.208500027656555,2.626427416747941,8.513274598937958,Infinity,Infinity,36279421,20150913,0,0,5.406055003404617,3.0027200281620026,0,0,
30107,20.68659996986389,62.197800040245056,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30108,20.80079996585846,62.239099979400635,2.626428430270028,8.513266994377306,Infinity,Infinity,36279414,20150922,0,0,5.406053960323334,3.00272136926651,0,0,
30109,20.66000008583069,62.0903000831604,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30110,21.04700005054474,62.4679000377655,2.626422493934722,8.513266994377306,Infinity,Infinity,36279455,20150922,0,0,5.406060069799423,3.00272136926651,0,0,
30111,20.708299040794373,61.95819890499115,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30112,20.73169994354248,62.05310094356537,2.6264235074539592,8.513274598937958,Infinity,Infinity,36279448,20150913,0,0,5.40605902671814,3.0027200281620026,0,0,
30113,20.680500984191895,62.17780005931854,2.6264249553396017,8.513274598937958,Infinity,Infinity,36279438,20150913,0,0,5.40605753660202,3.0027200281620026,0,0,
30114,20.444100975990295,62.12629997730255,2.626413372287987,8.513266994377306,Infinity,Infinity,36279518,20150922,0,0,5.406069457530975,3.00272136926651,0,0,
30115,20.602301001548767,62.21460008621216,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30116,19.707499980926514,62.18429887294769,2.626417426347336,8.513266994377306,Infinity,Infinity,36279490,20150922,0,0,5.406065285205841,3.00272136926651,0,0,
30117,20.364400029182434,62.08780014514923,2.626432484364241,8.513274598937958,Infinity,Infinity,36279386,20150913,0,0,5.4060497879981995,3.0027200281620026,0,0,
30118,20.57740092277527,62.177300810813904,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30119,20.650501012802124,62.1453001499176,2.626417426347336,8.513266994377306,Infinity,Infinity,36279490,20150922,0,0,5.406065285205841,3.00272136926651,0,0,
30120,20.850998997688293,62.261598944664,2.6264300229487785,8.513274598937958,Infinity,Infinity,36279403,20150913,0,0,5.406052321195602,3.0027200281620026,0,0,
30121,20.673199892044067,62.01590096950531,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30122,20.640399932861328,62.13719999790192,2.626422493934722,8.513266994377306,Infinity,Infinity,36279455,20150922,0,0,5.406060069799423,3.00272136926651,0,0,
30123,20.881300926208496,62.365399956703186,2.626427416747941,8.51325854487742,Infinity,Infinity,36279421,20150932,0,0,5.406055003404617,3.0027228593826294,0,0,
30124,20.733100056648254,61.95770013332367,2.6264300229487785,8.51325854487742,Infinity,Infinity,36279403,20150932,0,0,5.406052321195602,3.0027228593826294,0,0,
30125,20.670599937438965,62.14129889011383,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30126,20.73549997806549,62.258501052856445,2.6264310364723737,8.513274598937958,Infinity,Infinity,36279396,20150913,0,0,5.406051278114319,3.0027200281620026,0,0,
30127,20.782701015472412,62.28830003738403,2.626434511414868,8.513266994377306,Infinity,Infinity,36279372,20150922,0,0,5.406047701835632,3.00272136926651,0,0,
30128,20.791300058364868,62.12859904766083,2.626434511414868,8.513266994377306,Infinity,Infinity,36279372,20150922,0,0,5.406047701835632,3.00272136926651,0,0,
30129,21.67689883708954,63.14269983768463,2.626433497889261,8.513266994377306,Infinity,Infinity,36279379,20150922,0,0,5.406048744916916,3.00272136926651,0,0,
30130,20.504300117492676,61.146801114082336,2.6264300229487785,8.513274598937958,Infinity,Infinity,36279403,20150913,0,0,5.406052321195602,3.0027200281620026,0,0,
30131,19.970200061798096,62.272899985313416,2.6264420404805993,8.513266994377306,Infinity,Infinity,36279320,20150922,0,0,5.4060399532318115,3.00272136926651,0,0,
30132,20.90559995174408,62.25699996948242,2.626427416747941,8.513274598937958,Infinity,Infinity,36279421,20150913,0,0,5.406055003404617,3.0027200281620026,0,0,
30133,20.628100872039795,61.925699949264526,2.6264384207334186,8.513274598937958,Infinity,Infinity,36279345,20150913,0,0,5.40604367852211,3.0027200281620026,0,0,
30134,20.76510000228882,62.31060004234314,2.626434511414868,8.513274598937958,Infinity,Infinity,36279372,20150913,0,0,5.406047701835632,3.0027200281620026,0,0,
30135,20.732699990272522,62.07889997959137,2.62643595930961,8.513274598937958,Infinity,Infinity,36279362,20150913,0,0,5.406046211719513,3.0027200281620026,0,0,
30136,20.723599910736084,62.11500000953674,2.626433497889261,8.513283048461744,Infinity,Infinity,36279379,20150903,0,0,5.406048744916916,3.002718538045883,0,0,
30137,20.54759991168976,62.15090000629425,2.626428430270028,8.513274598937958,Infinity,Infinity,36279414,20150913,0,0,5.406053960323334,3.0027200281620026,0,0,
30138,20.303099989891052,62.12769901752472,2.626440447790918,8.513266994377306,Infinity,Infinity,36279331,20150922,0,0,5.406041592359543,3.00272136926651,0,0,
30139,20.828698992729187,62.27300000190735,2.6264249553396017,8.513274598937958,Infinity,Infinity,36279438,20150913,0,0,5.40605753660202,3.0027200281620026,0,0,
30140,20.510200023651123,62.011301040649414,2.62643595930961,8.513274598937958,Infinity,Infinity,36279362,20150913,0,0,5.406046211719513,3.0027200281620026,0,0,
30141,20.675500988960266,62.15119993686676,2.626422493934722,8.513274598937958,Infinity,Infinity,36279455,20150913,0,0,5.406060069799423,3.0027200281620026,0,0,
30142,20.692798972129822,62.282199025154114,2.6264384207334186,8.513274598937958,Infinity,Infinity,36279345,20150913,0,0,5.40604367852211,3.0027200281620026,0,0,
30143,20.090499997138977,62.10289990901947,2.6264310364723737,8.513274598937958,Infinity,Infinity,36279396,20150913,0,0,5.406051278114319,3.0027200281620026,0,0,
30144,20.74180006980896,62.137001156806946,2.6264300229487785,8.513274598937958,Infinity,Infinity,36279403,20150913,0,0,5.406052321195602,3.0027200281620026,0,0,
30145,20.698301076889038,62.18550002574921,2.62643595930961,8.513266994377306,Infinity,Infinity,36279362,20150922,0,0,5.406046211719513,3.00272136926651,0,0,
30146,20.840499997138977,62.356799840927124,2.6264310364723737,8.513283048461744,Infinity,Infinity,36279396,20150903,0,0,5.406051278114319,3.002718538045883,0,0,
30147,20.748000025749207,62.061400055885315,2.6264349457831657,8.513266994377306,Infinity,Infinity,36279369,20150922,0,0,5.4060472548007965,3.00272136926651,0,0,
30148,20.77680003643036,62.12540006637573,2.626427416747941,8.513274598937958,Infinity,Infinity,36279421,20150913,0,0,5.406055003404617,3.0027200281620026,0,0,
30149,20.705900073051453,62.110000014305115,2.6264384207334186,8.513274598937958,Infinity,Infinity,36279345,20150913,0,0,5.40604367852211,3.0027200281620026,0,0,
30150,20.815399050712585,62.33569896221161,2.6264300229487785,8.513274598937958,Infinity,Infinity,36279403,20150913,0,0,5.406052321195602,3.0027200281620026,0,0,
30151,20.781000018119812,62.14090096950531,2.6264319052073506,8.513274598937958,Infinity,Infinity,36279390,20150913,0,0,5.406050384044647,3.0027200281620026,0,0,
30152,20.80479896068573,62.12679898738861,2.626420901262821,8.513274598937958,Infinity,Infinity,36279466,20150913,0,0,5.4060617089271545,3.0027200281620026,0,0,
30153,20.762099862098694,62.11829996109009,2.626422493934722,8.51325854487742,Infinity,Infinity,36279455,20150932,0,0,5.406060069799423,3.0027228593826294,0,0,
30154,20.776600003242493,62.30850100517273,2.626426982381512,8.513274598937958,Infinity,Infinity,36279424,20150913,0,0,5.406055450439453,3.0027200281620026,0,0,
30155,20.93290102481842,62.35600006580353,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30156,20.81760084629059,61.95789992809296,2.626433497889261,8.513274598937958,Infinity,Infinity,36279379,20150913,0,0,5.406048744916916,3.0027200281620026,0,0,
30157,20.747699975967407,62.13170003890991,2.6264349457831657,8.513274598937958,Infinity,Infinity,36279369,20150913,0,0,5.4060472548007965,3.0027200281620026,0,0,
30158,20.817101001739502,62.2717000246048,2.6264384207334186,8.513274598937958,Infinity,Infinity,36279345,20150913,0,0,5.40604367852211,3.0027200281620026,0,0,
30159,20.70450007915497,62.10600006580353,2.626427416747941,8.513274598937958,Infinity,Infinity,36279421,20150913,0,0,5.406055003404617,3.0027200281620026,0,0,
30160,20.675400018692017,62.17209994792938,2.6264319052073506,8.513274598937958,Infinity,Infinity,36279390,20150913,0,0,5.406050384044647,3.0027200281620026,0,0,
30161,20.860098958015442,62.26479887962341,2.626434511414868,8.513274598937958,Infinity,Infinity,36279372,20150913,0,0,5.406047701835632,3.0027200281620026,0,0,
30162,20.633599996566772,62.15100109577179,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30163,20.82729995250702,62.24989998340607,2.626433497889261,8.513274598937958,Infinity,Infinity,36279379,20150913,0,0,5.406048744916916,3.0027200281620026,0,0,
30164,20.70500111579895,62.04860007762909,2.6264235074539592,8.513266994377306,Infinity,Infinity,36279448,20150922,0,0,5.40605902671814,3.00272136926651,0,0,
30165,20.626300930976868,62.17559993267059,2.626425968860264,8.513266994377306,Infinity,Infinity,36279431,20150922,0,0,5.406056493520737,3.00272136926651,0,0,
30166,20.658401012420654,62.19719994068146,2.6264198877450924,8.513274598937958,Infinity,Infinity,36279473,20150913,0,0,5.406062752008438,3.0027200281620026,0,0,
30167,20.61919903755188,62.19079911708832,2.6264198877450924,8.513266994377306,Infinity,Infinity,36279473,20150922,0,0,5.406062752008438,3.00272136926651,0,0,
30168,20.757399916648865,62.232300877571106,2.626432484364241,8.513274598937958,Infinity,Infinity,36279386,20150913,0,0,5.4060497879981995,3.0027200281620026,0,0,
30169,20.659000992774963,62.12900006771088,2.626425968860264,8.513266994377306,Infinity,Infinity,36279431,20150922,0,0,5.406056493520737,3.00272136926651,0,0,
30170,20.66019892692566,62.142098903656006,2.6264300229487785,8.513266994377306,Infinity,Infinity,36279403,20150922,0,0,5.406052321195602,3.00272136926651,0,0,
30171,20.600000023841858,62.191601157188416,2.626428430270028,8.513274598937958,Infinity,Infinity,36279414,20150913,0,0,5.406053960323334,3.0027200281620026,0,0,
30172,20.915899872779846,62.330299854278564,2.626432484364241,8.513266994377306,Infinity,Infinity,36279386,20150922,0,0,5.4060497879981995,3.00272136926651,0,0,
30173,20.662999033927917,62.00199902057648,2.6264159784679197,8.513266994377306,Infinity,Infinity,36279500,20150922,0,0,5.4060667753219604,3.00272136926651,0,0,
30174,20.633599996566772,62.23050105571747,2.626428430270028,8.513274598937958,Infinity,Infinity,36279414,20150913,0,0,5.406053960323334,3.0027200281620026,0,0,
30175,20.622100949287415,62.15380001068115,2.626422493934722,8.513266994377306,Infinity,Infinity,36279455,20150922,0,0,5.406060069799423,3.00272136926651,0,0,
30176,20.661299109458923,62.22649908065796,2.626432484364241,8.513266994377306,Infinity,Infinity,36279386,20150922,0,0,5.4060497879981995,3.00272136926651,0,0,
30177,20.690799951553345,62.22160089015961,2.626427416747941,8.513266994377306,Infinity,Infinity,36279421,20150922,0,0,5.406055003404617,3.00272136926651,0,0,
30178,20.7146999835968,62.267500042915344,2.6264039611149728,8.513274598937958,Infinity,Infinity,36279583,20150913,0,0,5.406079143285751,3.0027200281620026,0,0,
30179,20.806599974632263,62.253000020980835,2.626432484364241,8.513274598937958,Infinity,Infinity,36279386,20150913,0,0,5.4060497879981995,3.0027200281620026,0,0,
30180,20.674798846244812,62.065998911857605,2.6264369728366415,8.513274598937958,Infinity,Infinity,36279355,20150913,0,0,5.406045168638229,3.0027200281620026,0,0,
30181,20.678598999977112,62.19350004196167,2.626422493934722,8.513274598937958,Infinity,Infinity,36279455,20150913,0,0,5.406060069799423,3.0027200281620026,0,0,
30182,20.72040104866028,62.22960102558136,2.6264249553396017,8.513266994377306,Infinity,Infinity,36279438,20150922,0,0,5.40605753660202,3.00272136926651,0,0,
30183,20.792199969291687,62.18499994277954,2.626443488381566,8.513266994377306,Infinity,Infinity,36279310,20150922,0,0,5.406038463115692,3.00272136926651,0,0,
30184,20.776101112365723,62.12160015106201,2.6264249553396017,8.513274598937958,Infinity,Infinity,36279438,20150913,0,0,5.40605753660202,3.0027200281620026,0,0,
30185,20.67050004005432,62.08299994468689,2.626425968860264,8.513274598937958,Infinity,Infinity,36279431,20150913,0,0,5.406056493520737,3.0027200281620026,0,0,
30186,20.80930006504059,62.313599944114685,2.62643595930961,8.513266994377306,Infinity,Infinity,36279362,20150922,0,0,5.406046211719513,3.00272136926651,0,0,
