x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
43976,717323420.5109,717323462.8248005,2.960348477087608,8.519892737395029,0.04797404564263231,0.01583143506206866,34172097,20143085,268435455,268435455,5.092039257287979,3.001553565263748,39.99999985098839,39.99999985098839,
43977,20.81110107898712,61.62540006637573,2.960348477087608,8.519892737395029,0.04797404564263231,0.01583143506206866,34172097,20143085,268435455,268435455,5.092039257287979,3.001553565263748,39.99999985098839,39.99999985098839,
43978,20.730199933052063,62.151400566101074,2.9603370418845856,8.51990035083518,0.04797404564263231,0.01583143506206866,34172163,20143076,268435455,268435455,5.092049092054367,3.0015522241592407,39.99999985098839,39.99999985098839,
43979,20.699699878692627,62.13499927520752,2.9603370418845856,8.51990035083518,0.04797404564263231,0.01583143506206866,34172163,20143076,268435455,268435455,5.092049092054367,3.0015522241592407,39.99999985098839,39.99999985098839,
43980,20.429598927497864,62.04879856109619,2.9603451851284315,8.519892737395029,0.04797404564263231,0.01583143506206866,34172116,20143085,268435455,268435455,5.092042088508606,3.001553565263748,39.99999985098839,39.99999985098839,
43981,20.73050093650818,64.85190153121948,2.960350902745252,8.519892737395029,0.04797404564263231,0.01583143506206866,34172083,20143085,268435455,268435455,5.092037171125412,3.001553565263748,39.99999985098839,39.99999985098839,
43982,20.43179988861084,67.18979930877686,2.960350902745252,8.51990035083518,0.04797404564263231,0.01583143506206866,34172083,20143076,268435455,268435455,5.092037171125412,3.0015522241592407,39.99999985098839,39.99999985098839,
43983,20.7100989818573,62.442898750305176,2.9603455316501917,8.519892737395029,0.04797404564263231,0.01583143506206866,34172114,20143085,268435455,268435455,5.092041790485382,3.001553565263748,39.99999985098839,39.99999985098839,
43984,19.787199020385742,62.08749961853027,2.9603455316501917,8.519892737395029,0.04797404564263231,0.01583143506206866,34172114,20143085,268435455,268435455,5.092041790485382,3.001553565263748,39.99999985098839,39.99999985098839,
43985,20.420199036598206,62.043100357055664,2.9603455316501917,8.519884278029057,0.04797404564263231,0.01583143506206866,34172114,20143095,268435455,268435455,5.092041790485382,3.0015550553798676,39.99999985098839,39.99999985098839,
43986,20.46869993209839,62.120301246643066,2.960348477087608,8.519884278029057,0.04797404564263231,0.01583143506206866,34172097,20143095,268435455,268435455,5.092039257287979,3.0015550553798676,39.99999985098839,39.99999985098839,
43987,20.72779905796051,62.161999225616455,2.960348477087608,8.519892737395029,0.04797404564263231,0.01583143506206866,34172097,20143085,268435455,268435455,5.092039257287979,3.001553565263748,39.99999985098839,39.99999985098839,
43988,20.15410006046295,62.266300678253174,2.960350902745252,8.519892737395029,0.04797404564263231,0.01583143506206866,34172083,20143085,268435455,268435455,5.092037171125412,3.001553565263748,39.99999985098839,39.99999985098839,
43989,20.565200090408325,62.1954984664917,2.960350902745252,8.519892737395029,0.04797404564263231,0.01583143506206866,34172083,20143085,268435455,268435455,5.092037171125412,3.001553565263748,39.99999985098839,39.99999985098839,
43990,20.368901014328003,62.047800064086914,2.960350902745252,8.51990035083518,0.04797404564263231,0.01583143506206866,34172083,20143076,268435455,268435455,5.092037171125412,3.0015522241592407,39.99999985098839,39.99999985098839,
43991,20.792400002479553,52.13689947128296,2.960350902745252,8.51990035083518,0.04797404564263231,0.01583143506206866,34172083,20143076,268435455,268435455,5.092037171125412,3.0015522241592407,39.99999985098839,39.99999985098839,
43992,12.717800974845886,53.83700132369995,2.9603536749290678,8.519884278029057,0.04797404564263231,0.01583143506206866,34172067,20143095,268435455,268435455,5.092034786939621,3.0015550553798676,39.99999985098839,39.99999985098839,
43993,20.091099977493286,60.347299575805664,2.9603536749290678,8.519884278029057,0.04797404564263231,0.01583143506206866,34172067,20143095,268435455,268435455,5.092034786939621,3.0015550553798676,39.99999985098839,39.99999985098839,
43994,20.569798946380615,61.672499656677246,2.9603592193083794,8.519892737395029,0.04797404564263231,0.01583143506206866,34172035,20143085,268435455,268435455,5.092030018568039,3.001553565263748,39.99999985098839,39.99999985098839,
43995,20.595099925994873,62.0533013343811,2.9603536749290678,8.519892737395029,0.04797404564263231,0.01583143506206866,34172067,20143085,268435455,268435455,5.092034786939621,3.001553565263748,39.99999985098839,39.99999985098839,
43996,20.577399969100952,62.17449903488159,2.9603536749290678,8.519892737395029,0.04797404564263231,0.01583143506206866,34172067,20143085,268435455,268435455,5.092034786939621,3.001553565263748,39.99999985098839,39.99999985098839,
43997,20.57890009880066,62.14619827270508,2.960348477087608,8.519892737395029,0.04797404564263231,0.01583143506206866,34172097,20143085,268435455,268435455,5.092039257287979,3.001553565263748,39.99999985098839,39.99999985098839,
43998,11.791299104690552,61.16759967803955,2.960348477087608,8.519892737395029,0.04797404564263231,0.01583143506206866,34172097,20143085,268435455,268435455,5.092039257287979,3.001553565263748,39.99999985098839,39.99999985098839,
43999,20.67330014705658,60.53110122680664,2.960347957304215,8.519892737395029,0.04797404564263231,0.01583143506206866,34172100,20143085,268435455,268435455,5.092039704322815,3.001553565263748,39.99999985098839,39.99999985098839,
44000,20.792999982833862,62.309099197387695,2.960347957304215,8.519892737395029,0.04797404564263231,0.01583143506206866,34172100,20143085,268435455,268435455,5.092039704322815,3.001553565263748,39.99999985098839,39.99999985098839,
44001,20.89770019054413,62.32270002365112,2.960347957304215,8.519884278029057,0.04797404564263231,0.01583143506206866,34172100,20143095,268435455,268435455,5.092039704322815,3.0015550553798676,39.99999985098839,39.99999985098839,
44002,20.55519998073578,62.07279968261719,2.960342759477815,8.519884278029057,0.04797404564263231,0.01583143506206866,34172130,20143095,268435455,268435455,5.092044174671173,3.0015550553798676,39.99999985098839,39.99999985098839,
44003,20.935199975967407,62.35989999771118,2.960342759477815,8.519884278029057,0.04797404564263231,0.01583143506206866,34172130,20143095,268435455,268435455,5.092044174671173,3.0015550553798676,39.99999985098839,39.99999985098839,
44004,20.356199979782104,61.911200523376465,2.960339987309332,8.519884278029057,0.04797404564263231,0.01583143506206866,34172146,20143095,268435455,268435455,5.092046558856964,3.0015550553798676,39.99999985098839,39.99999985098839,
44005,20.610201001167297,62.21810054779053,2.960339987309332,8.519884278029057,0.04797404564263231,0.01583143506206866,34172146,20143095,268435455,268435455,5.092046558856964,3.0015550553798676,39.99999985098839,39.99999985098839,
44006,20.647099018096924,62.03919982910156,2.960339987309332,8.519892737395029,0.04797404564263231,0.01583143506206866,34172146,20143085,268435455,268435455,5.092046558856964,3.001553565263748,39.99999985098839,39.99999985098839,
44007,20.944699883461,62.43659973144531,2.960342759477815,8.519892737395029,0.04797404564263231,0.01583143506206866,34172130,20143085,268435455,268435455,5.092044174671173,3.001553565263748,39.99999985098839,39.99999985098839,
44008,20.320900082588196,61.868900775909424,2.960342759477815,8.519884278029057,0.04797404564263231,0.01583143506206866,34172130,20143095,268435455,268435455,5.092044174671173,3.0015550553798676,39.99999985098839,39.99999985098839,
44009,20.490499019622803,62.29219913482666,2.9603455316501917,8.519876664610454,0.04797404564263231,0.01583143506206866,34172114,20143104,268435455,268435455,5.092041790485382,3.001556396484375,39.99999985098839,39.99999985098839,
44010,20.365100026130676,62.45299959182739,2.9603455316501917,8.519876664610454,0.04797404564263231,0.01583143506206866,34172114,20143104,268435455,268435455,5.092041790485382,3.001556396484375,39.99999985098839,39.99999985098839,
44011,20.671899914741516,66.95850038528442,2.960347957304215,8.519884278029057,0.04797404564263231,0.01583143506206866,34172100,20143095,268435455,268435455,5.092039704322815,3.0015550553798676,39.99999985098839,39.99999985098839,
44012,20.74180006980896,62.12780046463013,2.960339987309332,8.519884278029057,0.04797404564263231,0.01583143506206866,34172146,20143095,268435455,268435455,5.092046558856964,3.0015550553798676,39.99999985098839,39.99999985098839,
44013,20.85330092906952,62.40269994735718,2.960339987309332,8.519884278029057,0.04797404564263231,0.01583143506206866,34172146,20143095,268435455,268435455,5.092046558856964,3.0015550553798676,39.99999985098839,39.99999985098839,
44014,20.579400062561035,61.92420053482056,2.9603451851284315,8.519876664610454,0.04797404564263231,0.01583143506206866,34172116,20143104,268435455,268435455,5.092042088508606,3.001556396484375,39.99999985098839,39.99999985098839,
44015,17.19559895992279,57.05349922180176,2.9603451851284315,8.519876664610454,0.04797404564263231,0.01583143506206866,34172116,20143104,268435455,268435455,5.092042088508606,3.001556396484375,39.99999985098839,39.99999985098839,
44016,21.023601055145264,52.13740158081055,2.9603536749290678,8.519884278029057,0.04797404564263231,0.01583143506206866,34172067,20143095,268435455,268435455,5.092034786939621,3.0015550553798676,39.99999985098839,39.99999985098839,
44017,20.821500062942505,61.884199142456055,2.9603536749290678,8.519884278029057,0.04797404564263231,0.01583143506206866,34172067,20143095,268435455,268435455,5.092034786939621,3.0015550553798676,39.99999985098839,39.99999985098839,
44018,14.855798959732056,53.17490005493164,2.960347957304215,8.519876664610454,0.04797404564263231,0.01583143506206866,34172100,20143104,268435455,268435455,5.092039704322815,3.001556396484375,39.99999985098839,39.99999985098839,
44019,20.771199941635132,60.77570056915283,2.960347957304215,8.519876664610454,0.04797404564263231,0.01583143506206866,34172100,20143104,268435455,268435455,5.092039704322815,3.001556396484375,39.99999985098839,39.99999985098839,
44020,20.207299947738647,62.22560119628906,2.960350902745252,8.519884278029057,0.04797404564263231,0.01583143506206866,34172083,20143095,268435455,268435455,5.092037171125412,3.0015550553798676,39.99999985098839,39.99999985098839,
44021,20.678899884223938,62.0194993019104,2.9603455316501917,8.519884278029057,0.04797404564263231,0.01583143506206866,34172114,20143095,268435455,268435455,5.092041790485382,3.0015550553798676,39.99999985098839,39.99999985098839,
44022,20.74940001964569,62.16180086135864,2.9603455316501917,8.519876664610454,0.04797404564263231,0.01583143506206866,34172114,20143104,268435455,268435455,5.092041790485382,3.001556396484375,39.99999985098839,39.99999985098839,
44023,15.253201007843018,56.76629972457886,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44024,18.351199984550476,65.19070053100586,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44025,20.62950098514557,61.85239887237549,2.9603536749290678,8.519884278029057,0.04797404564263231,0.01583143506206866,34172067,20143095,268435455,268435455,5.092034786939621,3.0015550553798676,39.99999985098839,39.99999985098839,
44026,20.786700963974,62.25959920883179,2.9603424129565417,8.519884278029057,0.04797404564263231,0.01583143506206866,34172132,20143095,268435455,268435455,5.092044472694397,3.0015550553798676,39.99999985098839,39.99999985098839,
44027,20.304199934005737,51.76449966430664,2.9603424129565417,8.519876664610454,0.04797404564263231,0.01583143506206866,34172132,20143104,268435455,268435455,5.092044472694397,3.001556396484375,39.99999985098839,39.99999985098839,
44028,20.9264999628067,62.32830095291138,2.960350902745252,8.519876664610454,0.04797404564263231,0.01583143506206866,34172083,20143104,268435455,268435455,5.092037171125412,3.001556396484375,39.99999985098839,39.99999985098839,
44029,20.87869906425476,62.20759916305542,2.960350902745252,8.519876664610454,0.04797404564263231,0.01583143506206866,34172083,20143104,268435455,268435455,5.092037171125412,3.001556396484375,39.99999985098839,39.99999985098839,
44030,21.031501054763794,62.24900150299072,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44031,20.48669993877411,61.83389902114868,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44032,20.337301015853882,65.39380025863647,2.960350902745252,8.519876664610454,0.04797404564263231,0.01583143506206866,34172083,20143104,268435455,268435455,5.092037171125412,3.001556396484375,39.99999985098839,39.99999985098839,
44033,20.576500058174133,61.614800453186035,2.960347957304215,8.519876664610454,0.04797404564263231,0.01583143506206866,34172100,20143104,268435455,268435455,5.092039704322815,3.001556396484375,39.99999985098839,39.99999985098839,
44034,19.836400032043457,62.15109968185425,2.960347957304215,8.519876664610454,0.04797404564263231,0.01583143506206866,34172100,20143104,268435455,268435455,5.092039704322815,3.001556396484375,39.99999985098839,39.99999985098839,
44035,20.7271990776062,62.20139837265015,2.960350902745252,8.519876664610454,0.04797404564263231,0.01583143506206866,34172083,20143104,268435455,268435455,5.092037171125412,3.001556396484375,39.99999985098839,39.99999985098839,
44036,18.963499903678894,64.63350105285645,2.960350902745252,8.519868205268416,0.04797404564263231,0.01583143506206866,34172083,20143114,268435455,268435455,5.092037171125412,3.0015578866004944,39.99999985098839,39.99999985098839,
44037,20.613200068473816,59.6254997253418,2.960348477087608,8.519876664610454,0.04797404564263231,0.01583143506206866,34172097,20143104,268435455,268435455,5.092039257287979,3.001556396484375,39.99999985098839,39.99999985098839,
44038,20.35659897327423,62.30759859085083,2.960348477087608,8.519876664610454,0.04797404564263231,0.01583143506206866,34172097,20143104,268435455,268435455,5.092039257287979,3.001556396484375,39.99999985098839,39.99999985098839,
44039,20.75450098514557,62.27750015258789,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44040,20.2843998670578,62.01319980621338,2.960348477087608,8.519876664610454,0.04797404564263231,0.01583143506206866,34172097,20143104,268435455,268435455,5.092039257287979,3.001556396484375,39.99999985098839,39.99999985098839,
44041,18.815001010894775,52.22629976272583,2.960348477087608,8.519876664610454,0.04797404564263231,0.01583143506206866,34172097,20143104,268435455,268435455,5.092039257287979,3.001556396484375,39.99999985098839,39.99999985098839,
44042,14.74590003490448,58.67979955673218,2.960342759477815,8.519876664610454,0.04797404564263231,0.01583143506206866,34172130,20143104,268435455,268435455,5.092044174671173,3.001556396484375,39.99999985098839,39.99999985098839,
44043,20.732900023460388,60.38300037384033,2.960342759477815,8.519868205268416,0.04797404564263231,0.01583143506206866,34172130,20143114,268435455,268435455,5.092044174671173,3.0015578866004944,39.99999985098839,39.99999985098839,
44044,20.42580008506775,61.90560007095337,2.9603536749290678,8.519868205268416,0.04797404564263231,0.01583143506206866,34172067,20143114,268435455,268435455,5.092034786939621,3.0015578866004944,39.99999985098839,39.99999985098839,
44045,15.937398910522461,64.7247986793518,2.9603536749290678,8.519868205268416,0.04797404564263231,0.01583143506206866,34172067,20143114,268435455,268435455,5.092034786939621,3.0015578866004944,39.99999985098839,39.99999985098839,
44046,11.795699954032898,58.400800704956055,2.960347957304215,8.519876664610454,0.04797404564263231,0.01583143506206866,34172100,20143104,268435455,268435455,5.092039704322815,3.001556396484375,39.99999985098839,39.99999985098839,
44047,18.47459900379181,66.2807993888855,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44048,20.68299889564514,62.116000175476074,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44049,20.836000084877014,62.44640111923218,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44050,20.63510000705719,61.920400619506836,2.9603536749290678,8.519876664610454,0.04797404564263231,0.01583143506206866,34172067,20143104,268435455,268435455,5.092034786939621,3.001556396484375,39.99999985098839,39.99999985098839,
44051,20.802000045776367,62.296199798583984,2.960356447116777,8.519868205268416,0.04797404564263231,0.01583143506206866,34172051,20143114,268435455,268435455,5.09203240275383,3.0015578866004944,39.99999985098839,39.99999985098839,
44052,20.719301104545593,62.14899969100952,2.960356447116777,8.519868205268416,0.04797404564263231,0.01583143506206866,34172051,20143114,268435455,268435455,5.09203240275383,3.0015578866004944,39.99999985098839,39.99999985098839,
44053,20.830200910568237,62.2568998336792,2.9603592193083794,8.519868205268416,0.04797404564263231,0.01583143506206866,34172035,20143114,268435455,268435455,5.092030018568039,3.0015578866004944,39.99999985098839,39.99999985098839,
44054,20.66229999065399,61.97690010070801,2.9603536749290678,8.519868205268416,0.04797404564263231,0.01583143506206866,34172067,20143114,268435455,268435455,5.092034786939621,3.0015578866004944,39.99999985098839,39.99999985098839,
44055,20.72100007534027,62.16950082778931,2.9603536749290678,8.519868205268416,0.04797404564263231,0.01583143506206866,34172067,20143114,268435455,268435455,5.092034786939621,3.0015578866004944,39.99999985098839,39.99999985098839,
44056,20.748599886894226,62.23680067062378,2.9603592193083794,8.519876664610454,0.04797404564263231,0.01583143506206866,34172035,20143104,268435455,268435455,5.092030018568039,3.001556396484375,39.99999985098839,39.99999985098839,
44057,20.664299845695496,62.06929969787598,2.9603592193083794,8.519876664610454,0.04797404564263231,0.01583143506206866,34172035,20143104,268435455,268435455,5.092030018568039,3.001556396484375,39.99999985098839,39.99999985098839,
44058,20.688199043273926,62.14599895477295,2.9603536749290678,8.519868205268416,0.04797404564263231,0.01583143506206866,34172067,20143114,268435455,268435455,5.092034786939621,3.0015578866004944,39.99999985098839,39.99999985098839,
44059,20.602699995040894,62.2130012512207,2.9603621647662246,8.519868205268416,0.04797404564263231,0.01583143506206866,34172018,20143114,268435455,268435455,5.092027485370636,3.0015578866004944,39.99999985098839,39.99999985098839,
44060,20.7736998796463,62.30280017852783,2.9603621647662246,8.519876664610454,0.04797404564263231,0.01583143506206866,34172018,20143104,268435455,268435455,5.092027485370636,3.001556396484375,39.99999985098839,39.99999985098839,
44061,20.78339910507202,62.08389902114868,2.9603592193083794,8.519876664610454,0.04797404564263231,0.01583143506206866,34172035,20143104,268435455,268435455,5.092030018568039,3.001556396484375,39.99999985098839,39.99999985098839,
